Ativo,Estrategia,Original_Signal,Executed_Dir,Entry_Date,Date,Entry_Price,Exit_Price,Hold_Days,Exit_Reason,Metric,PNL,Return_%
B3SA3,OU_MR,Sell,Buy,2025-11-13,2025-11-18,13.63,13.6,4,Time Exit,HL:4.5,-110.05,-0.22
BRKM5,Vol_Climax,Sell,Buy,2025-11-13,2025-11-19,7.77,8.74,5,Take Profit,Vz:3.9,6241.96,12.48
ARML3,Vol_Climax,Sell,Buy,2025-11-13,2025-11-19,4.17,3.89,5,Time Exit,Vz:3.6,-3357.31,-6.71
DXCO3,OU_MR,Sell,Buy,2025-11-07,2025-11-19,4.82,4.77,9,Time Exit,HL:9.6,-518.67,-1.04
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-18,2025-11-19,153.53,152.0,1,Daily Cash MtM,Beta,-3786.17,-0.9965
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-19,2025-11-21,152.0,151.95,1,Daily Cash MtM,Beta,-140.97,-0.0329
CPFE3,VWAP_Divergence,Sell,Buy,2025-11-14,2025-11-21,45.09,47.67,5,Time Exit,Div:8.0%,2860.94,5.72
CSED3,Vol_Climax,Sell,Buy,2025-11-14,2025-11-21,5.88,6.07,5,Time Exit,Vz:3.0,1615.65,3.23
DIRR3,VWAP_Divergence,Sell,Buy,2025-11-14,2025-11-21,16.44,16.53,5,Time Exit,Div:8.5%,273.72,0.55
ECOR3,Vol_Climax,Sell,Buy,2025-11-14,2025-11-21,9.56,9.42,5,Time Exit,Vz:2.7,-732.22,-1.46
HBOR3,Vol_Climax,Buy,Sell,2025-11-14,2025-11-21,2.53,2.7,5,Time Exit,Vz:3.2,-3359.68,-6.72
CASH3,OU_MR,Buy,Sell,2025-11-17,2025-11-21,3.99,3.67,4,Time Exit,HL:4.7,4010.03,8.02
ALOS3,Vol_Climax,Sell,Buy,2025-11-17,2025-11-24,27.4,26.66,5,Time Exit,Vz:3.8,-1350.36,-2.7
ALLD3,Vol_Climax,Buy,Sell,2025-11-17,2025-11-24,7.5,7.74,5,Time Exit,Vz:3.5,-1600.0,-3.2
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-21,2025-11-24,151.95,152.35,1,Daily Cash MtM,Beta,1534.85,0.2633
CVCB3,OU_MR,Sell,Buy,2025-11-06,2025-11-24,1.94,1.75,12,Stop Loss,HL:14.8,-4896.91,-9.79
DASA3,VWAP_Divergence,Sell,Buy,2025-11-24,2025-11-25,2.7,3.04,2,Take Profit,Div:41.7%,6296.3,12.59
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-24,2025-11-25,152.35,152.97,1,Daily Cash MtM,Beta,1736.57,0.407
CYRE3,OU_MR,Sell,Buy,2025-11-07,2025-11-25,29.59,31.94,12,Time Exit,HL:12.5,3970.94,7.94
FLRY3,OU_MR,Sell,Buy,2025-11-12,2025-11-25,14.95,14.18,9,Time Exit,HL:9.0,-2575.25,-5.15
BHIA3,OU_MR,Sell,Buy,2025-11-26,2025-11-26,3.72,3.35,1,Stop Loss,HL:7.8,-4973.12,-9.95
SEER3,OU_MR,Buy,Sell,2025-11-21,2025-11-26,8.6,9.12,4,Time Exit,HL:4.1,-3023.26,-6.05
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-25,2025-11-26,152.97,155.74,1,Daily Cash MtM,Beta,7897.91,1.8108
CBAV3,Vol_Climax,Sell,Buy,2025-11-19,2025-11-26,5.02,5.37,5,Time Exit,Vz:3.5,3486.06,6.97
BHIA3,OU_MR,Sell,Buy,2025-11-27,2025-11-27,3.22,3.62,1,Take Profit,HL:9.2,6211.18,12.42
POMO3,Vol_Climax,Sell,Buy,2025-11-21,2025-11-27,5.65,5.35,5,Time Exit,Vz:2.5,-2654.87,-5.31
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-26,2025-11-27,155.74,155.32,1,Daily Cash MtM,Beta,-1185.35,-0.2697
BPAC11,OU_MR,Sell,Buy,2025-11-07,2025-11-27,49.41,51.99,14,Time Exit,HL:14.8,2610.81,5.22
BBSE3,OU_MR,Sell,Buy,2025-11-10,2025-11-27,31.7,32.09,13,Time Exit,HL:13.2,615.14,1.23
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-27,2025-11-28,155.32,155.85,1,Daily Cash MtM,Beta,1689.56,0.3412
BBAS3,OU_MR,Sell,Buy,2025-11-13,2025-11-28,20.97,22.1,11,Time Exit,HL:11.6,2694.33,5.39
AMAR3,OU_MR,Buy,Sell,2025-11-19,2025-11-28,1.03,1.01,7,Time Exit,HL:7.1,970.87,1.94
ABEV3,Vol_Climax,Buy,Sell,2025-11-24,2025-11-28,12.16,12.43,5,Time Exit,Vz:2.9,-1110.2,-2.22
BRKM5,VWAP_Divergence,Sell,Buy,2025-11-24,2025-11-28,7.94,7.6,5,Time Exit,Div:10.2%,-2141.06,-4.28
GFSA3,VWAP_Divergence,Buy,Sell,2025-11-24,2025-11-28,5.25,4.6,5,Take Profit,Div:-22.9%,6190.48,12.38
GMAT3,VWAP_Divergence,Buy,Sell,2025-11-24,2025-11-28,4.98,5.1,5,Time Exit,Div:-11.2%,-1204.82,-2.41
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-11-28,2025-12-01,155.85,155.5,1,Daily Cash MtM,Beta,-1352.47,-0.2246
QUAL3,OU_MR,Buy,Sell,2025-11-21,2025-12-01,2.11,2.32,7,Stop Loss,HL:10.9,-4976.3,-9.95
JSLG3,OU_MR,Sell,Buy,2025-11-28,2025-12-02,5.03,5.66,3,Take Profit,HL:11.5,6262.43,12.52
CSMG3,Keltner_Squeeze,Buy,Sell,2025-11-27,2025-12-02,38.57,42.45,4,Stop Loss,SqueezeBrk_Up,-5029.82,-10.06
MLAS3,Keltner_Squeeze,Buy,Sell,2025-12-01,2025-12-02,1.29,1.42,2,Stop Loss,SqueezeBrk_Up,-5038.76,-10.08
CASH3,OU_MR,Buy,Sell,2025-11-24,2025-12-02,3.71,4.08,7,Stop Loss,HL:8.0,-4986.52,-9.97
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-01,2025-12-02,155.5,157.97,1,Daily Cash MtM,Beta,5494.32,1.5884
CEAB3,OU_MR,Sell,Buy,2025-11-27,2025-12-02,17.68,16.62,4,Time Exit,HL:4.9,-2997.74,-6.0
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-02,2025-12-03,157.97,158.4,1,Daily Cash MtM,Beta,1468.79,0.2722
ASAI3,OU_MR,Sell,Buy,2025-11-13,2025-12-03,9.47,9.01,14,Time Exit,HL:14.6,-2428.72,-4.86
BRAV3,Keltner_Squeeze,Sell,Buy,2025-11-25,2025-12-03,13.7,13.58,7,Time Exit,SqueezeBrk_Dn,-437.96,-0.88
RAIL3,OU_MR,Sell,Buy,2025-12-01,2025-12-03,16.76,16.66,3,Time Exit,HL:3.4,-298.33,-0.6
BHIA3,Vol_Climax,Buy,Sell,2025-11-28,2025-12-04,3.53,3.42,5,Time Exit,Vz:3.6,1558.07,3.12
PCAR3,OU_MR,Sell,Buy,2025-12-01,2025-12-04,4.1,3.99,4,Time Exit,HL:4.7,-1341.46,-2.68
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-03,2025-12-04,158.4,161.29,1,Daily Cash MtM,Beta,8901.8,1.8245
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-04,2025-12-05,161.29,154.18,1,Daily Cash MtM,Beta,-17501.62,-4.4082
AZZA3,OU_MR,Sell,Buy,2025-11-25,2025-12-05,27.16,24.43,9,Stop Loss,HL:13.1,-5025.77,-10.05
AURE3,OU_MR,Sell,Buy,2025-11-26,2025-12-05,11.9,12.19,8,Time Exit,HL:8.5,1218.49,2.44
LWSA3,OU_MR,Sell,Buy,2025-11-28,2025-12-05,4.18,4.08,6,Time Exit,HL:6.3,-1196.17,-2.39
LREN3,OU_MR,Sell,Buy,2025-12-01,2025-12-05,15.27,13.74,5,Stop Loss,HL:7.3,-5009.82,-10.02
PGMN3,VWAP_Divergence,Sell,Buy,2025-12-01,2025-12-05,5.64,5.24,5,Time Exit,Div:19.7%,-3546.1,-7.09
TEND3,OU_MR,Sell,Buy,2025-12-03,2025-12-05,27.09,24.37,3,Stop Loss,HL:14.4,-5020.3,-10.04
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-05,2025-12-08,154.18,155.25,1,Daily Cash MtM,Beta,3892.93,0.694
CSMG3,VWAP_Divergence,Sell,Buy,2025-12-03,2025-12-09,42.73,41.64,5,Time Exit,Div:9.0%,-1275.45,-2.55
HYPE3,Keltner_Squeeze,Buy,Sell,2025-12-01,2025-12-09,26.17,23.69,7,Time Exit,SqueezeBrk_Up,4738.25,9.48
LJQQ3,OU_MR,Sell,Buy,2025-12-03,2025-12-09,2.46,2.21,5,Stop Loss,HL:11.8,-5081.3,-10.16
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-08,2025-12-09,155.25,154.55,1,Daily Cash MtM,Beta,-1194.1,-0.4509
DXCO3,OU_MR,Buy,Sell,2025-11-25,2025-12-09,4.54,4.67,11,Time Exit,HL:11.0,-1431.72,-2.86
MELK3,OU_MR,Sell,Buy,2025-12-04,2025-12-09,3.83,3.8,4,Time Exit,HL:4.8,-391.64,-0.78
CSNA3,OU_MR,Sell,Buy,2025-12-05,2025-12-10,9.28,9.63,4,Time Exit,HL:4.9,1885.78,3.77
JSLG3,VWAP_Divergence,Sell,Buy,2025-12-04,2025-12-10,5.82,5.55,5,Time Exit,Div:25.4%,-2319.59,-4.64
MTRE3,OU_MR,Sell,Buy,2025-12-04,2025-12-10,3.64,3.49,5,Time Exit,HL:5.4,-2060.44,-4.12
CMIN3,OU_MR,Buy,Sell,2025-11-26,2025-12-10,5.29,5.57,11,Time Exit,HL:11.0,-2646.5,-5.29
CBAV3,Keltner_Squeeze,Buy,Sell,2025-12-02,2025-12-10,5.96,6.28,7,Time Exit,SqueezeBrk_Up,-2684.56,-5.37
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-09,2025-12-10,154.55,156.0,1,Daily Cash MtM,Beta,4786.72,0.9382
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-10,2025-12-11,156.0,156.19,1,Daily Cash MtM,Beta,617.7,0.1218
VALE3,Keltner_Squeeze,Buy,Sell,2025-12-03,2025-12-11,65.4,68.45,7,Time Exit,SqueezeBrk_Up,-2331.8,-4.66
BBDC4,Vol_Climax,Buy,Sell,2025-12-05,2025-12-11,18.53,17.82,5,Time Exit,Vz:3.3,1915.81,3.83
CEAB3,OU_MR,Buy,Sell,2025-12-08,2025-12-11,13.86,12.97,4,Time Exit,HL:4.2,3210.68,6.42
CSAN3,OU_MR,Sell,Buy,2025-12-08,2025-12-11,6.2,5.96,4,Time Exit,HL:4.7,-1935.48,-3.87
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-11,2025-12-12,156.19,157.5,1,Daily Cash MtM,Beta,3846.68,0.8387
BRSR6,Keltner_Squeeze,Buy,Sell,2025-12-04,2025-12-12,13.91,14.02,7,Time Exit,SqueezeBrk_Up,-395.4,-0.79
CURY3,Vol_Climax,Sell,Buy,2025-12-08,2025-12-12,34.3,33.89,5,Time Exit,Vz:2.6,-597.67,-1.2
CYRE3,VWAP_Divergence,Sell,Buy,2025-12-08,2025-12-12,32.75,33.12,5,Time Exit,Div:10.1%,564.89,1.13
BBSE3,OU_MR,Sell,Buy,2025-11-28,2025-12-15,32.26,33.26,12,Time Exit,HL:12.8,1549.91,3.1
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-12,2025-12-15,157.5,159.37,1,Daily Cash MtM,Beta,4892.33,1.1873
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-15,2025-12-16,159.37,155.16,1,Daily Cash MtM,Beta,-8413.59,-2.6416
ENGI11,Keltner_Squeeze,Buy,Sell,2025-12-08,2025-12-16,48.63,47.71,7,Time Exit,SqueezeBrk_Up,945.92,1.89
GGBR4,Keltner_Squeeze,Buy,Sell,2025-12-08,2025-12-16,19.18,20.55,7,Time Exit,SqueezeBrk_Up,-3571.43,-7.14
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-16,2025-12-17,155.16,154.35,1,Daily Cash MtM,Beta,-1866.08,-0.522
ASAI3,OU_MR,Buy,Sell,2025-12-10,2025-12-17,8.0,7.29,6,Time Exit,HL:6.2,4437.5,8.88
LREN3,OU_MR,Buy,Sell,2025-12-11,2025-12-17,13.52,13.25,5,Time Exit,HL:5.1,998.52,2.0
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-17,2025-12-18,154.35,154.86,1,Daily Cash MtM,Beta,1192.89,0.3304
PSSA3,OU_MR,Sell,Buy,2025-12-16,2025-12-18,47.53,45.64,3,Time Exit,HL:3.8,-1988.22,-3.98
CSNA3,OU_MR,Sell,Buy,2025-12-12,2025-12-19,9.82,9.28,6,Time Exit,HL:6.3,-2749.49,-5.5
SUZB3,Vol_Climax,Buy,Sell,2025-12-15,2025-12-19,48.18,51.35,5,Time Exit,Vz:3.5,-3289.75,-6.58
ORVR3,Vol_Climax,Sell,Buy,2025-12-15,2025-12-19,67.7,67.97,5,Time Exit,Vz:3.7,199.41,0.4
MDIA3,Keltner_Squeeze,Sell,Buy,2025-12-11,2025-12-19,23.57,22.97,7,Time Exit,SqueezeBrk_Dn,-1272.8,-2.55
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-18,2025-12-19,154.86,155.3,1,Daily Cash MtM,Beta,881.46,0.2841
ESPA3,OU_MR,Buy,Sell,2025-12-10,2025-12-19,1.01,0.95,8,Time Exit,HL:8.7,2970.3,5.94
AZZA3,OU_MR,Buy,Sell,2025-12-10,2025-12-19,24.0,23.23,8,Time Exit,HL:8.9,1604.17,3.21
EMBJ3,Keltner_Squeeze,Buy,Sell,2025-12-11,2025-12-19,87.85,88.06,7,Time Exit,SqueezeBrk_Up,-119.52,-0.24
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-19,2025-12-22,155.3,155.07,1,Daily Cash MtM,Beta,-901.11,-0.1481
CSED3,OU_MR,Buy,Sell,2025-12-10,2025-12-22,5.51,5.4,9,Time Exit,HL:9.1,998.19,2.0
KLBN11,OU_MR,Sell,Buy,2025-12-11,2025-12-22,18.08,18.5,8,Time Exit,HL:8.4,1161.5,2.32
SLCE3,OU_MR,Sell,Buy,2025-12-12,2025-12-22,14.63,14.15,7,Time Exit,HL:7.7,-1640.46,-3.28
IFCM3,Vol_Climax,Buy,Sell,2025-12-23,2025-12-23,1.07,1.18,1,Stop Loss,Vz:3.4,-5140.19,-10.28
ISAE4,Vol_Climax,Sell,Buy,2025-12-17,2025-12-23,26.63,26.88,5,Time Exit,Vz:3.5,469.4,0.94
BBDC3,OU_MR,Buy,Sell,2025-12-10,2025-12-23,14.88,15.2,10,Time Exit,HL:10.8,-1075.27,-2.15
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-22,2025-12-23,155.07,157.43,1,Daily Cash MtM,Beta,6210.43,1.5219
RADL3,Keltner_Squeeze,Buy,Sell,2025-12-15,2025-12-23,24.62,22.85,7,Time Exit,SqueezeBrk_Up,3594.64,7.19
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-23,2025-12-26,157.43,157.82,1,Daily Cash MtM,Beta,1144.88,0.2477
ABEV3,Keltner_Squeeze,Buy,Sell,2025-12-17,2025-12-26,12.52,13.78,6,Stop Loss,SqueezeBrk_Up,-5031.95,-10.06
CSAN3,VWAP_Divergence,Buy,Sell,2025-12-18,2025-12-26,5.32,5.4,5,Time Exit,Div:-8.9%,-751.88,-1.5
DXCO3,OU_MR,Sell,Buy,2025-12-23,2025-12-29,4.96,5.06,3,Time Exit,HL:3.6,1008.06,2.02
CBAV3,VWAP_Divergence,Sell,Buy,2025-12-22,2025-12-29,6.52,7.33,4,Take Profit,Div:12.1%,6211.66,12.42
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-26,2025-12-29,157.82,157.41,1,Daily Cash MtM,Beta,-928.74,-0.2598
BRKM5,OU_MR,Buy,Sell,2025-12-22,2025-12-29,7.74,7.95,4,Time Exit,HL:4.7,-1356.59,-2.71
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-29,2025-12-30,157.41,158.0,1,Daily Cash MtM,Beta,1545.85,0.3748
CEAB3,OU_MR,Buy,Sell,2025-12-12,2025-12-30,12.96,12.77,11,Time Exit,HL:11.1,733.02,1.47
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-12-30,2026-01-02,158.0,157.36,1,Daily Cash MtM,Beta,-1274.77,-0.4051
HYPE3,OU_MR,Buy,Sell,2025-12-11,2026-01-02,23.01,23.08,13,Time Exit,HL:13.8,-152.11,-0.3
CYRE3,OU_MR,Buy,Sell,2025-12-22,2026-01-02,29.67,25.22,6,Take Profit,HL:14.0,7499.16,15.0
HBSA3,OU_MR,Buy,Sell,2025-12-26,2026-01-02,3.65,3.54,4,Time Exit,HL:4.8,1506.85,3.01
DXCO3,OU_MR,Sell,Buy,2025-12-30,2026-01-05,5.12,5.2,3,Time Exit,HL:3.1,781.25,1.56
GGPS3,Keltner_Squeeze,Sell,Buy,2025-12-22,2026-01-05,15.75,16.52,7,Time Exit,SqueezeBrk_Dn,2444.44,4.89
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-02,2026-01-05,157.36,158.52,1,Daily Cash MtM,Beta,3112.96,0.7372
SMTO3,OU_MR,Sell,Buy,2025-12-12,2026-01-05,15.31,14.48,13,Time Exit,HL:13.6,-2710.65,-5.42
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-05,2026-01-06,158.52,160.2,1,Daily Cash MtM,Beta,4513.85,1.0598
B3SA3,OU_MR,Buy,Sell,2025-12-19,2026-01-06,12.8,14.09,9,Stop Loss,HL:12.7,-5039.06,-10.08
BEEF3,OU_MR,Buy,Sell,2025-12-22,2026-01-06,5.67,5.2,8,Time Exit,HL:8.7,4144.62,8.29
BRAV3,OU_MR,Sell,Buy,2025-12-22,2026-01-06,15.71,15.69,8,Time Exit,HL:8.7,-63.65,-0.13
JSLG3,Vol_Climax,Sell,Buy,2025-12-29,2026-01-06,5.97,6.17,5,Time Exit,Vz:2.7,1675.04,3.35
NATU3,OU_MR,Buy,Sell,2025-12-29,2026-01-06,7.32,7.42,5,Time Exit,HL:5.6,-683.06,-1.37
CVCB3,OU_MR,Sell,Buy,2025-12-30,2026-01-06,2.16,2.32,4,Time Exit,HL:4.3,3703.7,7.41
AXIA6,Keltner_Squeeze,Sell,Buy,2025-12-26,2026-01-07,53.22,51.84,7,Time Exit,SqueezeBrk_Dn,-1296.51,-2.59
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-06,2026-01-07,160.2,158.8,1,Daily Cash MtM,Beta,-5105.06,-0.8739
COGN3,OU_MR,Buy,Sell,2025-12-22,2026-01-07,3.17,3.5,9,Stop Loss,HL:9.6,-5205.05,-10.41
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-07,2026-01-08,158.8,159.6,1,Daily Cash MtM,Beta,1876.89,0.5038
CAML3,OU_MR,Buy,Sell,2025-12-18,2026-01-08,5.31,5.4,12,Time Exit,HL:12.7,-847.46,-1.69
ENGI11,OU_MR,Buy,Sell,2025-12-26,2026-01-08,47.02,47.48,8,Time Exit,HL:8.2,-489.15,-0.98
POMO3,OU_MR,Sell,Buy,2026-01-02,2026-01-08,5.75,5.55,5,Time Exit,HL:5.8,-1739.13,-3.48
DASA3,Vol_Climax,Buy,Sell,2026-01-07,2026-01-08,3.98,4.38,2,Stop Loss,Vz:2.5,-5025.13,-10.05
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-08,2026-01-09,159.6,160.1,1,Daily Cash MtM,Beta,1460.95,0.3133
JALL3,OU_MR,Buy,Sell,2026-01-05,2026-01-09,2.85,2.81,5,Time Exit,HL:5.1,701.75,1.4
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-09,2026-01-12,160.1,160.15,1,Daily Cash MtM,Beta,99.44,0.0312
AXIA3,OU_MR,Buy,Sell,2025-12-26,2026-01-12,49.33,50.73,10,Time Exit,HL:10.8,-1419.01,-2.84
CMIG4,OU_MR,Sell,Buy,2026-01-05,2026-01-12,11.01,10.69,6,Time Exit,HL:6.3,-1453.22,-2.91
CVCB3,OU_MR,Sell,Buy,2026-01-07,2026-01-12,2.32,2.61,4,Take Profit,HL:13.4,6250.0,12.5
BBDC4,OU_MR,Sell,Buy,2026-01-07,2026-01-13,18.67,17.85,5,Time Exit,HL:5.6,-2196.04,-4.39
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-12,2026-01-13,160.15,159.07,1,Daily Cash MtM,Beta,-2845.64,-0.6744
HBRE3,OU_MR,Sell,Buy,2026-01-06,2026-01-13,3.63,3.71,6,Time Exit,HL:6.4,1101.93,2.2
ANIM3,OU_MR,Sell,Buy,2026-01-09,2026-01-13,4.15,3.99,3,Time Exit,HL:4.0,-1927.71,-3.86
BHIA3,OU_MR,Buy,Sell,2026-01-13,2026-01-14,2.92,2.74,2,Time Exit,HL:2.5,3082.19,6.16
BBDC3,OU_MR,Sell,Buy,2026-01-07,2026-01-14,15.89,15.55,6,Time Exit,HL:6.7,-1069.86,-2.14
CPLE3,OU_MR,Buy,Sell,2025-12-23,2026-01-14,11.94,12.46,13,Time Exit,HL:14.0,-2177.55,-4.36
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-13,2026-01-14,159.07,162.24,1,Daily Cash MtM,Beta,8292.36,1.9928
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-14,2026-01-15,162.24,162.55,1,Daily Cash MtM,Beta,810.6,0.1911
EMBJ3,Keltner_Squeeze,Buy,Sell,2026-01-07,2026-01-15,93.56,99.02,7,Time Exit,SqueezeBrk_Up,-2917.91,-5.84
FLRY3,OU_MR,Sell,Buy,2026-01-08,2026-01-15,15.36,15.72,6,Time Exit,HL:6.2,1171.88,2.34
CBAV3,VWAP_Divergence,Sell,Buy,2026-01-09,2026-01-15,8.29,8.4,5,Time Exit,Div:18.4%,663.45,1.33
CEAB3,VWAP_Divergence,Buy,Sell,2026-01-09,2026-01-15,10.75,9.94,5,Time Exit,Div:-15.9%,3767.44,7.53
CAML3,OU_MR,Sell,Buy,2026-01-13,2026-01-15,5.86,5.94,3,Time Exit,HL:3.3,682.59,1.37
AURE3,OU_MR,Buy,Sell,2026-01-09,2026-01-16,11.52,11.55,6,Time Exit,HL:6.5,-130.21,-0.26
ITSA4,Keltner_Squeeze,Buy,Sell,2026-01-08,2026-01-16,11.66,11.92,7,Time Exit,SqueezeBrk_Up,-1114.92,-2.23
DXCO3,OU_MR,Sell,Buy,2026-01-07,2026-01-16,5.3,5.26,8,Time Exit,HL:8.4,-377.36,-0.75
ALLD3,OU_MR,Sell,Buy,2026-01-06,2026-01-16,8.07,7.98,9,Time Exit,HL:9.3,-557.62,-1.12
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-15,2026-01-16,162.55,161.57,1,Daily Cash MtM,Beta,-3185.75,-0.6029
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-16,2026-01-19,161.57,161.94,1,Daily Cash MtM,Beta,1083.28,0.229
IGTI11,OU_MR,Sell,Buy,2026-01-14,2026-01-19,26.41,26.58,4,Time Exit,HL:4.9,321.85,0.64
BBAS3,OU_MR,Buy,Sell,2026-01-15,2026-01-19,21.26,21.09,3,Time Exit,HL:3.7,399.81,0.8
BHIA3,OU_MR,Buy,Sell,2026-01-15,2026-01-19,2.76,2.83,3,Time Exit,HL:3.1,-1268.12,-2.54
CAML3,OU_MR,Sell,Buy,2026-01-16,2026-01-19,5.94,6.01,2,Time Exit,HL:2.9,589.23,1.18
CSNA3,OU_MR,Sell,Buy,2026-01-16,2026-01-20,9.88,8.89,3,Stop Loss,HL:14.5,-5010.12,-10.02
CMIN3,OU_MR,Sell,Buy,2026-01-16,2026-01-20,5.67,5.46,3,Time Exit,HL:3.4,-1851.85,-3.7
COGN3,OU_MR,Sell,Buy,2026-01-13,2026-01-20,3.62,3.65,6,Time Exit,HL:6.3,414.36,0.83
GRND3,OU_MR,Sell,Buy,2025-12-30,2026-01-20,4.57,4.55,14,Time Exit,HL:14.4,-218.82,-0.44
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-19,2026-01-20,161.94,162.92,1,Daily Cash MtM,Beta,2869.51,0.6052
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-20,2026-01-21,162.92,168.95,1,Daily Cash MtM,Beta,17409.63,3.7012
BRKM5,OU_MR,Sell,Buy,2026-01-14,2026-01-21,8.32,8.49,6,Time Exit,HL:6.7,1021.63,2.04
CVCB3,VWAP_Divergence,Sell,Buy,2026-01-19,2026-01-21,2.43,2.19,3,Stop Loss,Div:17.5%,-4938.27,-9.88
ONCO3,OU_MR,Buy,Sell,2026-01-21,2026-01-22,2.27,2.5,2,Stop Loss,HL:8.1,-5066.08,-10.13
MOVI3,OU_MR,Sell,Buy,2026-01-19,2026-01-22,9.61,10.81,4,Take Profit,HL:8.7,6243.5,12.49
CSED3,Vol_Climax,Buy,Sell,2026-01-19,2026-01-22,6.12,6.74,4,Stop Loss,Vz:2.8,-5065.36,-10.13
BLAU3,VWAP_Divergence,Buy,Sell,2026-01-16,2026-01-22,8.97,9.42,5,Time Exit,Div:-9.7%,-2508.36,-5.02
EQTL3,OU_MR,Buy,Sell,2026-01-15,2026-01-22,37.86,40.27,6,Time Exit,HL:6.9,-3182.78,-6.37
JHSF3,Keltner_Squeeze,Buy,Sell,2026-01-14,2026-01-22,8.11,8.93,7,Stop Loss,SqueezeBrk_Up,-5055.49,-10.11
CYRE3,OU_MR,Buy,Sell,2026-01-06,2026-01-22,25.18,26.91,13,Time Exit,HL:13.9,-3435.27,-6.87
RECV3,OU_MR,Sell,Buy,2026-01-05,2026-01-22,10.03,10.86,14,Time Exit,HL:14.4,4137.59,8.28
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-21,2026-01-22,168.95,172.74,1,Daily Cash MtM,Beta,8611.26,2.2433
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2026-01-22,2026-01-23,172.74,175.7,1,Daily Cash MtM,Beta,11627.31,1.7136
CASH3,OU_MR,Sell,Buy,2026-01-16,2026-01-23,4.29,4.12,6,Time Exit,HL:6.8,-1981.35,-3.96
INTB3,OU_MR,Buy,Sell,2026-01-19,2026-01-23,10.6,11.54,5,Time Exit,HL:5.7,-4433.96,-8.87
BBAS3,OU_MR,Sell,Buy,2026-01-23,2026-01-26,23.21,24.13,2,Time Exit,HL:2.4,1981.9,3.96
BBDC3,OU_MR,Sell,Buy,2026-01-22,2026-01-26,16.78,17.71,3,Time Exit,HL:3.6,2771.16,5.54
LAVV3,Vol_Climax,Buy,Sell,2026-01-20,2026-01-26,15.05,16.39,5,Time Exit,Vz:3.1,-4451.83,-8.9
DIRR3,VWAP_Divergence,Buy,Sell,2026-01-20,2026-01-26,13.09,13.67,5,Time Exit,Div:-8.9%,-2215.43,-4.43
