Loop_Date,Ativo,Entradas,Acuracia,Lucro_medio,Lucro_Max,Drowndown_max,Saldo,Rastreador,Gatilho,Ultimos3,Am1,Am2,Amanha,Operou_Dia,Close_D0,Gatilho_Dia,PNL,lot_size
2025-05-07,CPLE3,72,0.72,0.95,2.86,-3.94,67223.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,10.55,1.0,0.72,0.72,1,False,10.71,10.55,752.0000000000005,4700
2025-05-07,SOJA3,25,0.8,1.65,3.89,-4.05,65385.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,10.02,1.0,0.8,0.8,1,False,10.23,10.02,-1050.000000000004,5000
2025-05-07,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.79,0.75,0.75,0.75,1,False,5.59,5.79,-1720.000000000001,8600
2025-05-07,QBTC11,31,0.74,1.52,5.19,-3.6,64759.0,QBTC11_Down_0.5_low_Afastado_0_Sell_GAP,32.36,1.0,0.74,0.74,1,False,33.59,32.36,-1845.000000000006,1500
2025-05-07,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,20.85,1.0,0.71,0.71,1,False,20.57,20.85,-672.0000000000026,2400
2025-05-07,PGMN3,26,0.73,1.77,6.3,-4.55,63349.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.47,1.0,0.73,0.73,1,True,3.5,3.47,431.99999999999716,14400
2025-05-07,EMBR3,23,0.74,1.67,5.15,-3.86,62030.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,62.38,1.0,0.74,0.74,1,False,67.28,62.38,-3919.999999999999,800
2025-05-07,UNIP6,55,0.71,1.22,4.21,-4.43,61656.0,UNIP6_Up_0.5_open_Afastado_0_Sell_GAP,54.54,0.75,0.71,0.68,1,True,54.1,54.54,395.99999999999795,900
2025-05-07,DIRR3,17,0.88,1.9,6.22,-4.76,61200.0,DIRR3_Up_3_close_Afastado_0_Sell_Corpo,35.69,0.75,0.88,0.88,1,True,35.11,35.69,811.9999999999976,1400
2025-05-07,SHUL4,31,0.77,1.17,3.15,-3.68,60371.0,SHUL4_Down_1_close_Afastado_1_Sell_Corpo,5.39,0.75,0.77,0.77,1,True,5.39,5.39,0.0,9300
2025-05-07,TIMS3,25,0.76,1.26,3.1,-4.32,60319.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,18.23,0.75,0.76,0.76,1,False,19.89,18.23,-4482.0,2700
2025-05-07,RENT3,13,0.77,2.2,5.63,-4.92,60308.0,RENT3_Down_1_open_Afastado_1_Buy_Corpo,43.07,1.0,0.77,0.77,1,False,41.56,43.07,-1811.9999999999977,1200
2025-05-07,CYRE3,22,0.77,1.52,4.79,-4.61,59511.0,CYRE3_Up_1_open_Afastado_-0.5_Sell_Corpo,24.51,0.75,0.77,0.77,1,True,24.97,24.51,-919.9999999999945,2000
2025-05-07,HASH11,25,0.72,1.6,4.69,-4.91,59483.0,HASH11_Up_0.5_low_Afastado_1_Sell_Corpo,70.55,1.0,0.72,0.72,1,False,72.01,70.55,-1022.0000000000056,700
2025-05-07,TRIS3,33,0.73,1.34,3.7,-3.98,59297.0,TRIS3_Up_2_close_Afastado_-1_Buy_Corpo,6.96,1.0,0.73,0.73,1,True,6.84,6.96,-864.0000000000008,7200
2025-05-07,BPAN4,18,0.78,1.5,5.05,-3.15,59053.0,BPAN4_Up_0.5_open_Afastado_0.5_Buy_GAP,7.42,0.75,0.78,0.78,1,False,7.63,7.42,1406.9999999999993,6700
2025-05-08,CPLE3,71,0.73,0.95,2.86,-3.94,67286.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,10.53,1.0,0.73,0.72,1,False,10.99,10.53,2162.0000000000036,4700
2025-05-08,BLAU3,28,0.71,2.39,6.86,-4.49,66508.0,BLAU3_Up_0.5_low_Afastado_0.5_Buy_GAP,12.87,1.0,0.71,0.71,1,False,12.92,12.87,195.00000000000273,3900
2025-05-08,UNIP6,56,0.71,1.21,4.21,-4.43,62052.0,UNIP6_Up_0.5_open_Afastado_0_Sell_GAP,53.98,1.0,0.71,0.68,1,False,55.14,53.98,-1044.0000000000034,900
2025-05-08,EMBR3,23,0.74,1.67,5.15,-3.86,62030.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,65.8,1.0,0.74,0.74,1,False,69.39,65.8,-2872.0000000000027,800
2025-05-08,RECV3,28,0.71,1.63,4.72,-4.07,61704.0,RECV3_Down_0.5_high_Afastado_1_Sell_Pavio,12.69,0.75,0.71,0.71,1,True,12.67,12.69,77.99999999999805,3900
2025-05-08,DIRR3,51,0.71,1.09,2.98,-4.65,61545.0,DIRR3_Up_0.5_low_Afastado_0_Buy_GAP,34.68,0.75,0.71,0.7,1,False,36.18,34.68,2100.0,1400
2025-05-08,AZZA3,42,0.74,1.6,6.97,-3.87,61391.0,AZZA3_Down_1.5_close_Afastado_-0.5_Sell_Corpo,31.34,0.75,0.74,0.74,1,False,38.44,31.34,-11359.999999999996,1600
2025-05-08,TIMS3,25,0.76,1.26,3.1,-4.32,60319.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,19.42,0.75,0.76,0.76,1,True,19.32,19.42,260.00000000000364,2600
2025-05-08,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,3.9,0.75,0.73,0.73,1,False,4.14,3.9,3071.9999999999964,12800
2025-05-08,CMIG3,31,0.71,1.25,4.55,-3.95,59860.0,CMIG3_Up_0.5_low_Afastado_0.5_Buy_GAP,14.41,0.75,0.71,0.71,1,False,14.44,14.41,104.99999999999756,3500
2025-05-08,ORVR3,31,0.71,1.24,3.66,-2.93,59743.0,ORVR3_Up_0.5_low_Afastado_-1_Buy_Movimento,46.78,0.75,0.71,0.71,1,False,48.03,46.78,1375.0,1100
2025-05-08,MYPK3,11,0.91,1.93,4.83,-2.23,59264.0,MYPK3_Up_0.5_low_Afastado_1_Buy_GAP,12.44,1.0,0.91,0.91,1,False,12.06,12.44,-1519.999999999996,4000
2025-05-08,SYNE3,8,0.75,3.39,6.45,-3.73,58446.0,SYNE3_Down_2.5_open_Afastado_-1_Sell_Corpo,5.3,0.75,0.75,0.75,1,True,5.3,5.3,0.0,9400
2025-05-08,HAPV3,9,0.78,2.93,5.94,-3.27,58296.0,HAPV3_Down_2_high_Afastado_0.5_Sell_Corpo,34.82,0.75,0.78,0.78,1,False,36.9,34.82,-2911.9999999999977,1400
2025-05-08,SHUL4,28,0.75,0.95,2.07,-3.79,58044.0,SHUL4_Up_0.5_low_Afastado_-1_Buy_Movimento,5.21,1.0,0.75,0.75,1,False,5.41,5.21,1920.000000000001,9600
2025-05-09,LJQQ3,19,0.84,2.83,5.86,-4.74,68280.0,LJQQ3_Down_0.5_close_Afastado_1_Sell_GAP,2.78,0.75,0.84,0.84,1,True,2.86,2.78,-1440.0,18000
2025-05-09,CPLE3,71,0.73,0.95,2.86,-3.94,67286.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,10.71,1.0,0.73,0.72,1,False,11.29,10.71,2725.999999999992,4700
2025-05-09,FESA4,37,0.73,1.53,4.82,-3.99,66184.0,FESA4_Up_0.5_close_Afastado_0.5_Sell_GAP,7.17,1.0,0.73,0.73,1,True,7.18,7.17,-69.9999999999979,7000
2025-05-09,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.65,0.75,0.75,0.75,1,False,4.96,5.65,-6072.000000000004,8800
2025-05-09,ORVR3,61,0.77,0.86,2.68,-2.89,64549.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,47.55,0.75,0.77,0.76,1,True,47.68,47.55,143.00000000000276,1100
2025-05-09,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,20.82,1.0,0.71,0.71,1,False,19.85,20.82,-2327.999999999997,2400
2025-05-09,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.6,1.0,0.74,0.74,1,False,3.47,3.6,-1806.9999999999984,13900
2025-05-09,ECOR3,11,1.0,2.44,6.76,-4.92,63427.0,ECOR3_Up_2.5_low_Afastado_1_Sell_Corpo,6.77,1.0,1.0,1.0,1,True,6.68,6.77,665.9999999999985,7400
2025-05-09,EMBR3,23,0.74,1.67,5.15,-3.86,62030.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,67.68,1.0,0.74,0.74,1,True,67.63,67.68,35.00000000000791,700
2025-05-09,UNIP6,55,0.71,1.24,4.21,-4.43,61972.0,UNIP6_Up_0.5_open_Afastado_0_Sell_GAP,54.63,1.0,0.71,0.68,1,True,52.95,54.63,1511.9999999999995,900
2025-05-09,SMFT3,26,0.81,1.42,4.35,-4.74,61681.0,SMFT3_Down_0.5_open_Afastado_0.5_Sell_GAP,22.9,1.0,0.81,0.81,1,False,22.2,22.9,1539.9999999999984,2200
2025-05-09,ALPA4,12,0.75,3.41,6.89,-4.63,61612.0,ALPA4_Up_3.5_close_Afastado_0.5_Sell_Corpo,8.15,0.75,0.75,0.75,1,False,8.79,8.15,-3903.9999999999927,6100
2025-05-09,VULC3,28,0.79,1.39,3.83,-3.53,61538.0,VULC3_Up_0.5_low_Afastado_0.5_Buy_GAP,19.19,0.75,0.79,0.79,1,False,20.22,19.19,2677.9999999999936,2600
2025-05-09,VIVT3,37,0.73,0.99,3.42,-2.67,60340.0,VIVT3_Down_1_close_Afastado_0.5_Buy_Corpo,27.79,1.0,0.73,0.73,1,True,27.78,27.79,-17.9999999999964,1800
2025-05-09,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.03,0.75,0.73,0.73,1,False,4.4,4.03,4588.000000000001,12400
2025-05-12,CPLE3,70,0.74,0.95,2.86,-2.58,68694.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,11.04,1.0,0.74,0.72,1,True,11.07,11.04,135.00000000000495,4500
2025-05-12,LJQQ3,19,0.84,2.83,5.86,-4.74,68280.0,LJQQ3_Down_0.5_close_Afastado_1_Sell_GAP,2.89,0.75,0.84,0.84,1,True,3.3,2.89,-7092.9999999999945,17300
2025-05-12,BLAU3,28,0.71,2.39,6.86,-4.49,66508.0,BLAU3_Up_0.5_low_Afastado_0.5_Buy_GAP,12.71,1.0,0.71,0.71,1,True,12.77,12.71,233.99999999999494,3900
2025-05-12,BEEF3,28,0.75,1.69,3.68,-4.59,65178.0,BEEF3_Down_1_open_Afastado_0_Buy_Corpo,5.21,0.75,0.75,0.75,1,False,5.07,5.21,-1343.9999999999961,9600
2025-05-12,ORVR3,62,0.77,0.85,2.68,-2.89,64692.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,47.2,0.75,0.77,0.76,1,False,48.42,47.2,1341.9999999999986,1100
2025-05-12,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.52,1.0,0.74,0.74,1,False,3.28,3.52,-3408.000000000003,14200
2025-05-12,OPCT3,27,0.78,1.7,4.5,-4.98,62325.0,OPCT3_Up_2.5_close_Afastado_-0.5_Sell_Corpo,5.65,1.0,0.78,0.78,1,True,5.66,5.65,-87.99999999999736,8800
2025-05-12,SMFT3,26,0.81,1.42,4.35,-4.74,61681.0,SMFT3_Down_0.5_open_Afastado_0.5_Sell_GAP,22.38,1.0,0.81,0.81,1,True,22.14,22.38,527.9999999999965,2200
2025-05-12,UNIP6,55,0.71,1.22,4.21,-4.43,61664.0,UNIP6_Up_0.5_open_Afastado_0_Sell_GAP,55.5,1.0,0.71,0.68,1,True,55.5,55.5,0.0,900
2025-05-12,AZZA3,21,0.76,1.66,3.34,-3.06,60659.0,AZZA3_Down_0.5_open_Afastado_0.5_Buy_GAP,38.39,1.0,0.76,0.76,1,True,39.46,38.39,1391.0000000000007,1300
2025-05-12,TIMS3,26,0.77,1.23,3.1,-4.32,60579.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,19.0,1.0,0.77,0.77,1,True,18.9,19.0,260.00000000000364,2600
2025-05-12,RENT3,13,0.77,2.2,5.63,-4.92,60308.0,RENT3_Down_1_open_Afastado_1_Buy_Corpo,43.74,1.0,0.77,0.77,1,False,40.98,43.74,-3036.0000000000055,1100
2025-05-12,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.33,0.75,0.73,0.73,1,False,4.77,4.33,5059.9999999999945,11500
2025-05-13,LWSA3,64,0.73,1.54,5.15,-4.68,72391.0,LWSA3_Down_1.5_close_Afastado_0_Sell_Corpo,3.34,1.0,0.73,0.72,1,True,3.6,3.34,-3900.0000000000027,15000
2025-05-13,CPLE3,70,0.74,0.94,2.86,-2.58,68499.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,10.85,1.0,0.74,0.72,1,False,11.39,10.85,2484.000000000004,4600
2025-05-13,BLAU3,29,0.72,2.3,6.86,-4.49,66742.0,BLAU3_Up_0.5_low_Afastado_0.5_Buy_GAP,12.61,1.0,0.72,0.72,1,False,13.21,12.61,2400.0000000000055,4000
2025-05-13,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.5,1.0,0.74,0.74,1,False,3.39,3.5,-1572.9999999999973,14300
2025-05-13,RECV3,29,0.72,1.56,4.72,-4.07,61782.0,RECV3_Down_0.5_high_Afastado_1_Sell_Pavio,14.26,1.0,0.72,0.72,1,True,14.54,14.26,-979.9999999999976,3500
2025-05-13,SOJA3,23,0.78,1.65,4.52,-4.59,61776.0,SOJA3_Down_1.5_low_Afastado_-1_Sell_Corpo,10.01,0.75,0.78,0.78,1,False,10.41,10.01,-2000.0000000000016,5000
2025-05-13,SBFG3,17,0.71,2.48,4.79,-3.83,61323.0,SBFG3_Up_0.5_low_Afastado_1_Buy_GAP,11.44,0.75,0.71,0.71,1,True,11.73,11.44,1276.000000000004,4400
2025-05-13,VAMO3,11,0.82,2.77,4.94,-4.58,60588.0,VAMO3_Down_5_close_Afastado_-0.5_Sell_Corpo,4.26,0.75,0.82,0.82,1,False,4.5,4.26,-2808.0000000000023,11700
2025-05-13,VIVT3,38,0.71,0.99,3.42,-2.67,60322.0,VIVT3_Down_1_close_Afastado_0.5_Buy_Corpo,27.08,0.75,0.71,0.71,1,True,28.09,27.08,1818.0000000000027,1800
2025-05-13,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.57,0.75,0.73,0.73,1,False,4.89,4.57,3487.9999999999936,10900
2025-05-13,CAML3,28,0.71,1.38,2.61,-4.6,59778.0,CAML3_Up_2_close_Afastado_0_Sell_Corpo,4.53,0.75,0.71,0.71,1,False,4.84,4.53,-3409.999999999996,11000
2025-05-13,ORVR3,31,0.71,1.2,3.66,-2.93,59323.0,ORVR3_Up_0.5_low_Afastado_-1_Buy_Movimento,47.12,0.75,0.71,0.71,1,False,50.69,47.12,3927.0000000000005,1100
2025-05-14,CPLE3,70,0.74,0.94,2.86,-2.58,68499.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,11.0,1.0,0.74,0.72,1,False,11.48,11.0,2160.000000000002,4500
2025-05-14,SOJA3,24,0.83,1.65,3.89,-4.05,66225.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,10.27,1.0,0.83,0.83,1,False,11.29,10.27,-4997.999999999998,4900
2025-05-14,OPCT3,28,0.75,1.7,4.5,-4.98,62237.0,OPCT3_Up_2.5_close_Afastado_-0.5_Sell_Corpo,5.82,0.75,0.75,0.75,1,True,5.74,5.82,688.0,8600
2025-05-14,EMBR3,24,0.75,1.59,5.15,-3.86,62065.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,67.98,1.0,0.75,0.75,1,False,69.57,67.98,-1112.9999999999925,700
2025-05-14,TIMS3,27,0.78,1.19,3.1,-4.32,60839.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,18.62,1.0,0.78,0.78,1,False,19.6,18.62,-2646.0000000000014,2700
2025-05-14,POMO4,17,0.76,1.75,3.61,-4.7,60396.0,POMO4_Up_3_close_Afastado_-1_Sell_Corpo,6.81,0.75,0.76,0.76,1,False,7.04,6.81,-1679.000000000003,7300
2025-05-14,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.72,0.75,0.73,0.73,1,False,4.96,4.72,2544.0000000000023,10600
2025-05-14,CAML3,28,0.71,1.38,2.61,-4.6,59778.0,CAML3_Up_2_close_Afastado_0_Sell_Corpo,4.84,0.75,0.71,0.71,1,True,4.78,4.84,617.9999999999959,10300
2025-05-14,AGRO3,28,0.75,1.2,3.81,-4.37,59728.0,AGRO3_Up_1_close_Afastado_-0.5_Sell_Corpo,20.6,0.75,0.75,0.75,1,False,20.81,20.6,-503.9999999999935,2400
2025-05-14,HAPV3,8,0.88,3.04,5.73,-4.01,59636.0,HAPV3_Down_2.5_open_Afastado_1_Sell_Corpo,41.66,0.75,0.88,0.88,1,False,39.9,41.66,2111.9999999999977,1200
2025-05-14,ORVR3,31,0.71,1.2,3.66,-2.93,59323.0,ORVR3_Up_0.5_low_Afastado_-1_Buy_Movimento,47.96,0.75,0.71,0.71,1,False,52.43,47.96,4469.999999999999,1000
2025-05-14,MDNE3,15,0.73,2.21,5.32,-3.75,59170.0,MDNE3_Up_3.5_close_Afastado_0.5_Buy_Corpo,16.4,0.75,0.73,0.73,1,True,16.19,16.4,-629.9999999999919,3000
2025-05-14,HASH11,24,0.71,1.62,4.69,-4.91,58913.0,HASH11_Up_0.5_low_Afastado_1_Sell_Corpo,78.91,1.0,0.71,0.71,1,True,78.85,78.91,36.00000000000132,600
2025-05-15,CPLE3,70,0.74,0.94,2.86,-2.58,68499.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,11.31,1.0,0.74,0.72,1,False,11.48,11.31,747.9999999999995,4400
2025-05-15,ETHE11,30,0.73,1.94,4.82,-4.17,66320.0,ETHE11_Down_0.5_close_Afastado_0.5_Sell_GAP,42.71,0.75,0.73,0.73,1,False,41.6,42.71,1331.9999999999993,1200
2025-05-15,SOJA3,24,0.83,1.65,3.89,-4.05,66225.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,10.8,1.0,0.83,0.83,1,False,12.05,10.8,-5750.0,4600
2025-05-15,QBTC11,29,0.76,1.58,5.19,-3.53,65435.0,QBTC11_Down_0.5_low_Afastado_0_Sell_GAP,34.94,1.0,0.76,0.76,1,True,35.52,34.94,-812.0000000000075,1400
2025-05-15,MRFG3,24,0.71,1.9,6.53,-4.09,64034.0,MRFG3_Down_1_open_Afastado_0_Buy_Corpo,20.14,1.0,0.71,0.71,1,True,20.66,20.14,1299.9999999999989,2500
2025-05-15,TIMS3,27,0.78,1.19,3.1,-4.32,60839.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,19.03,1.0,0.78,0.78,1,False,19.57,19.03,-1403.9999999999977,2600
2025-05-15,VAMO3,11,0.82,2.77,4.94,-4.58,60588.0,VAMO3_Down_5_close_Afastado_-0.5_Sell_Corpo,4.2,0.75,0.82,0.82,1,True,4.34,4.2,-1665.9999999999952,11900
2025-05-15,RENT3,13,0.77,2.2,5.63,-4.92,60308.0,RENT3_Down_1_open_Afastado_1_Buy_Corpo,41.53,1.0,0.77,0.77,1,False,40.24,41.53,-1547.999999999999,1200
2025-05-15,ORVR3,31,0.71,1.2,3.66,-2.93,59323.0,ORVR3_Up_0.5_low_Afastado_-1_Buy_Movimento,50.06,0.75,0.71,0.71,1,False,51.8,50.06,1739.999999999995,1000
2025-05-15,SMFT3,29,0.72,1.2,6.44,-3.24,59140.0,SMFT3_Down_0.5_high_Afastado_1_Sell_Pavio,23.01,1.0,0.72,0.72,1,True,22.89,23.01,264.00000000000216,2200
2025-05-15,BRAV3,36,0.75,1.18,4.4,-4.34,58962.0,BRAV3_Up_0.5_low_Afastado_-1_Buy_Movimento,18.98,0.75,0.75,0.75,1,False,19.27,18.98,753.9999999999976,2600
2025-05-15,CPLE6,39,0.72,0.81,2.81,-2.8,58682.0,CPLE6_Up_0.5_low_Afastado_-1_Buy_Pavio,12.07,1.0,0.72,0.72,1,False,12.42,12.07,1434.9999999999984,4100
2025-05-15,SHUL4,21,0.71,1.29,2.65,-1.99,58031.0,SHUL4_Down_1_high_Afastado_-0.5_Sell_Corpo,5.48,0.75,0.71,0.71,1,True,5.52,5.48,-363.9999999999918,9100
2025-05-16,CPLE3,70,0.74,0.94,2.86,-2.58,68499.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,11.31,1.0,0.74,0.72,1,False,11.56,11.31,1100.0,4400
2025-05-16,ETHE11,30,0.73,1.94,4.82,-4.17,66320.0,ETHE11_Down_0.5_close_Afastado_0.5_Sell_GAP,41.81,0.75,0.73,0.73,1,False,42.34,41.81,-636.0000000000014,1200
2025-05-16,SOJA3,24,0.83,1.65,3.89,-4.05,66225.0,SOJA3_Up_0.5_open_Afastado_0_Sell_Corpo,11.19,1.0,0.83,0.83,1,False,11.65,11.19,-2070.0000000000036,4500
2025-05-16,QBTC11,30,0.73,1.58,5.19,-3.53,64623.0,QBTC11_Down_0.5_low_Afastado_0_Sell_GAP,34.64,0.75,0.73,0.73,1,False,35.77,34.64,-1582.0000000000036,1400
2025-05-16,ORVR3,61,0.77,0.85,2.68,-2.89,64419.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,51.28,0.75,0.77,0.76,1,True,52.7,51.28,1420.0000000000018,1000
2025-05-16,PGMN3,27,0.74,1.73,6.3,-4.55,63781.0,PGMN3_Down_0.5_high_Afastado_0_Buy_Corpo,3.44,1.0,0.74,0.74,1,False,3.4,3.44,-580.0,14500
2025-05-16,OPCT3,29,0.76,1.69,4.5,-4.98,62925.0,OPCT3_Up_2.5_close_Afastado_-0.5_Sell_Corpo,5.78,0.75,0.76,0.76,1,True,5.84,5.78,-521.9999999999966,8700
2025-05-16,EMBR3,24,0.75,1.59,5.15,-3.86,62065.0,EMBR3_Up_0.5_low_Afastado_0_Sell_Corpo,68.7,1.0,0.75,0.75,1,True,68.75,68.7,-34.999999999997975,700
2025-05-16,BRFS3,24,0.71,1.7,5.56,-4.78,61347.0,BRFS3_Up_1.5_open_Afastado_1_Sell_Corpo,20.06,0.75,0.71,0.71,1,True,20.78,20.06,-1800.0000000000061,2500
2025-05-16,TIMS3,27,0.78,1.19,3.1,-4.32,60839.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,19.19,1.0,0.78,0.78,1,False,19.55,19.19,-935.9999999999984,2600
2025-05-16,CMIG4,23,0.78,1.46,3.64,-2.12,60774.0,CMIG4_Up_1.5_close_Afastado_-0.5_Sell_Corpo,10.28,0.75,0.78,0.78,1,True,10.28,10.28,0.0,4900
2025-05-16,CAML3,28,0.71,1.38,2.61,-4.6,59748.0,CAML3_Up_2_close_Afastado_0_Sell_Corpo,4.95,1.0,0.71,0.71,1,True,5.01,4.95,-605.999999999996,10100
2025-05-16,AGRO3,28,0.75,1.2,3.81,-4.37,59728.0,AGRO3_Up_1_close_Afastado_-0.5_Sell_Corpo,21.3,0.75,0.75,0.75,1,True,21.21,21.3,206.99999999999955,2300
2025-05-16,LREN3,24,0.71,1.76,5.17,-3.47,59529.0,LREN3_Up_3_close_Afastado_0_Sell_Corpo,17.23,0.75,0.71,0.71,1,True,17.34,17.23,-318.9999999999983,2900
2025-05-16,HASH11,25,0.72,1.53,4.69,-4.91,58949.0,HASH11_Up_0.5_low_Afastado_1_Sell_Corpo,77.84,1.0,0.72,0.72,1,False,78.97,77.84,-677.9999999999974,600
2025-05-19,RECV3,58,0.76,1.58,6.33,-4.25,80409.0,RECV3_Up_0.5_close_Afastado_0_Sell_Corpo,14.26,0.75,0.76,0.74,1,True,14.12,14.26,490.0000000000018,3500
2025-05-19,CPLE3,70,0.74,0.94,2.86,-2.58,68499.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,11.29,1.0,0.74,0.72,1,False,11.55,11.29,1144.0000000000066,4400
2025-05-19,AGRO3,34,0.71,1.28,4.45,-2.64,62449.0,AGRO3_Down_0.5_high_Afastado_0_Sell_GAP,21.39,0.75,0.71,0.71,1,True,21.56,21.39,-390.9999999999956,2300
2025-05-19,VIVT3,39,0.72,1.09,3.73,-2.67,62140.0,VIVT3_Down_1_close_Afastado_0.5_Buy_Corpo,27.69,0.75,0.72,0.72,1,False,27.4,27.69,-522.0000000000049,1800
2025-05-19,SMFT3,26,0.81,1.46,4.35,-4.74,62077.0,SMFT3_Down_0.5_open_Afastado_0.5_Sell_GAP,22.86,1.0,0.81,0.81,1,True,23.71,22.86,-1870.0000000000032,2200
2025-05-19,AZZA3,22,0.77,1.73,3.34,-3.06,62050.0,AZZA3_Down_0.5_open_Afastado_0.5_Buy_GAP,43.23,1.0,0.77,0.77,1,True,45.0,43.23,2124.0000000000036,1200
2025-05-19,SOJA3,22,0.77,1.69,4.52,-4.59,61283.0,SOJA3_Down_1.5_low_Afastado_-1_Sell_Corpo,11.48,0.75,0.77,0.77,1,True,11.42,11.48,264.00000000000216,4400
2025-05-19,TIMS3,27,0.78,1.19,3.1,-4.32,60839.0,TIMS3_Up_0.5_low_Afastado_-1_Sell_Movimento,19.22,1.0,0.78,0.78,1,True,19.28,19.22,-156.0000000000057,2600
2025-05-19,PSSA3,26,0.77,1.18,4.97,-2.25,60260.0,PSSA3_Up_0.5_open_Afastado_1_Buy_Movimento,47.64,1.0,0.77,0.77,1,False,48.82,47.64,1179.9999999999995,1000
2025-05-19,CBAV3,22,0.73,1.81,5.27,-3.51,60111.0,CBAV3_Up_1.5_low_Afastado_0.5_Buy_Corpo,4.63,0.75,0.73,0.73,1,False,4.74,4.63,1188.0000000000034,10800
2025-05-19,ORVR3,31,0.71,1.2,3.66,-2.93,59323.0,ORVR3_Up_0.5_low_Afastado_-1_Buy_Movimento,50.27,0.75,0.71,0.71,1,False,51.8,50.27,1529.999999999994,1000
2025-05-19,BRAV3,36,0.75,1.18,4.4,-4.34,58962.0,BRAV3_Up_0.5_low_Afastado_-1_Buy_Movimento,18.69,0.75,0.75,0.75,1,True,18.95,18.69,701.9999999999947,2700
2025-05-19,CPLE6,39,0.72,0.81,2.81,-2.8,58682.0,CPLE6_Up_0.5_low_Afastado_-1_Buy_Pavio,12.16,1.0,0.72,0.72,1,False,12.5,12.16,1393.999999999999,4100
2025-05-20,CPLE3,69,0.74,0.94,2.86,-2.58,68058.0,CPLE3_Up_0.5_low_Afastado_-0.5_Buy_Pavio,11.44,1.0,0.74,0.72,1,True,11.58,11.44,616.0000000000023,4400
2025-05-20,ETHE11,30,0.73,1.94,4.82,-4.17,66320.0,ETHE11_Down_0.5_close_Afastado_0.5_Sell_GAP,41.37,0.75,0.73,0.73,1,False,40.67,41.37,839.9999999999949,1200
2025-05-20,ORVR3,62,0.77,0.89,2.77,-2.89,65839.0,ORVR3_Down_0.5_close_Afastado_-1_Buy_Corpo,51.28,1.0,0.77,0.76,1,True,51.1,51.28,-179.9999999999997,1000
