Date,Ativo,Rastreador,Entry_Open,Exit_Close,PNL,Entry_Date,Costs_R$,Rel_Volume_Entry
2025-07-28,CASH_SWEEP,LONG,130.45,129.25,-15214.76,2025-07-25,0.0,0.0
2025-07-29,CASH_SWEEP,LONG,129.25,129.5,2814.11,2025-07-28,0.0,0.0
2025-07-30,CBAV3,LONG,4.67,4.63,-1755.38,2025-07-29,365.97,6.6
2025-07-30,CASH_SWEEP,LONG,129.5,130.93,18105.53,2025-07-29,0.0,0.0
2025-07-31,CASH_SWEEP,LONG,130.93,129.88,-13294.18,2025-07-30,0.0,0.0
2025-08-01,CASH_SWEEP,LONG,129.88,129.57,-3924.96,2025-07-31,0.0,0.0
2025-08-04,CASH_SWEEP,LONG,129.57,130.0,4837.8,2025-08-01,0.0,0.0
2025-08-05,CASH_SWEEP,LONG,130.0,130.16,1800.18,2025-08-04,0.0,0.0
2025-08-06,CASH_SWEEP,LONG,130.16,131.49,14963.69,2025-08-05,0.0,0.0
2025-08-07,CASH_SWEEP,LONG,131.49,133.52,17192.76,2025-08-06,0.0,0.0
2025-08-08,CASH_SWEEP,LONG,133.52,132.91,-944.97,2025-08-07,0.0,0.0
2025-08-11,CASH_SWEEP,LONG,132.91,132.5,518.39,2025-08-08,0.0,0.0
2025-08-12,CASH_SWEEP,LONG,132.5,135.1,-6983.44,2025-08-11,0.0,0.0
2025-08-13,CASH_SWEEP,LONG,135.1,133.66,7851.98,2025-08-12,0.0,0.0
2025-08-14,CASH_SWEEP,LONG,133.66,133.36,2059.82,2025-08-13,0.0,0.0
2025-08-15,FLRY3,LONG,13.28,13.13,-2251.39,2025-07-22,364.67,7.2
2025-08-15,CASH_SWEEP,LONG,133.36,133.56,-1380.44,2025-08-14,0.0,0.0
2025-08-18,CASH_SWEEP,LONG,133.56,134.33,-5314.82,2025-08-15,0.0,0.0
2025-08-19,CASH_SWEEP,LONG,134.33,131.17,21811.35,2025-08-18,0.0,0.0
2025-08-20,COGN3,LONG,2.61,2.47,-10077.31,2025-08-08,359.51,3.19
2025-08-20,MOVI3,LONG,6.87,6.32,-15125.33,2025-08-11,358.8,3.34
2025-08-20,CASH_SWEEP,LONG,131.17,131.8,-2685.74,2025-08-19,0.0,0.0
2025-08-21,CASH_SWEEP,LONG,131.8,131.63,724.71,2025-08-20,0.0,0.0
2025-08-22,CASH_SWEEP,LONG,131.63,135.15,-19933.75,2025-08-21,0.0,0.0
2025-08-25,CASH_SWEEP,LONG,135.15,135.11,281.06,2025-08-22,0.0,0.0
2025-08-26,CASH_SWEEP,LONG,135.11,134.94,1194.7,2025-08-25,0.0,0.0
2025-08-27,CASH_SWEEP,LONG,134.94,136.2,-8854.91,2025-08-26,0.0,0.0
2025-08-28,CASH_SWEEP,LONG,136.2,138.31,-14828.54,2025-08-27,0.0,0.0
2025-08-29,CASH_SWEEP,LONG,138.31,138.5,-1335.29,2025-08-28,0.0,0.0
2025-09-01,RADL3,LONG,17.0,16.9,-1256.26,2025-08-07,364.49,5.48
2025-09-01,CASH_SWEEP,LONG,138.5,138.29,1496.34,2025-08-29,0.0,0.0
2025-09-02,CPFE3,LONG,39.94,38.61,-6400.42,2025-08-11,367.53,3.21
2025-09-02,CASH_SWEEP,LONG,138.29,137.37,5355.13,2025-09-01,0.0,0.0
2025-09-03,CASH_SWEEP,LONG,137.37,136.87,2910.4,2025-09-02,0.0,0.0
2025-09-04,CASH_SWEEP,LONG,136.87,138.01,-8259.48,2025-09-03,0.0,0.0
2025-09-05,CASH_SWEEP,LONG,138.01,139.65,-11882.06,2025-09-04,0.0,0.0
2025-09-08,CASH_SWEEP,LONG,139.65,138.8,6158.32,2025-09-05,0.0,0.0
2025-09-09,CASH_SWEEP,LONG,138.8,138.6,1449.01,2025-09-08,0.0,0.0
2025-09-10,CASH_SWEEP,LONG,138.6,139.16,-4057.27,2025-09-09,0.0,0.0
2025-09-11,CURY3,LONG,29.17,29.82,3884.13,2025-08-07,369.63,3.02
2025-09-11,CASH_SWEEP,LONG,139.16,139.96,-4723.58,2025-09-10,0.0,0.0
2025-09-12,CASH_SWEEP,LONG,139.96,139.21,4428.34,2025-09-11,0.0,0.0
2025-09-15,HAPV3,LONG,37.69,39.45,8476.6,2025-08-15,380.23,3.89
2025-09-15,CASH_SWEEP,LONG,139.21,140.45,-5591.99,2025-09-12,0.0,0.0
2025-09-16,CASH_SWEEP,LONG,140.45,141.11,-2976.42,2025-09-15,0.0,0.0
2025-09-17,CASH_SWEEP,LONG,141.11,142.6,-8834.73,2025-09-16,0.0,0.0
2025-09-18,CASH_SWEEP,LONG,142.6,142.53,513.87,2025-09-17,0.0,0.0
2025-09-19,CASH_SWEEP,LONG,142.53,142.79,-1908.42,2025-09-18,0.0,0.0
2025-09-22,MBRF3,LONG,27.15,22.14,-37253.04,2025-09-18,365.1,4.13
2025-09-22,CASH_SWEEP,LONG,142.79,141.99,6106.19,2025-09-19,0.0,0.0
2025-09-23,POMO4,LONG,7.13,7.64,12862.83,2025-08-04,378.37,4.28
2025-09-23,CASH_SWEEP,LONG,141.99,143.33,-8383.71,2025-09-22,0.0,0.0
2025-09-24,CASH_SWEEP,LONG,143.33,143.42,-563.06,2025-09-23,0.0,0.0
2025-09-25,CASH_SWEEP,LONG,143.42,142.28,7132.43,2025-09-24,0.0,0.0
2025-09-26,BHIA3,LONG,4.4,4.3,-4616.06,2025-09-01,385.24,4.04
2025-09-26,NEOE3,LONG,27.5,27.63,724.99,2025-09-04,390.63,4.18
2025-09-26,CASH_SWEEP,LONG,142.28,142.44,-567.43,2025-09-25,0.0,0.0
2025-09-29,CASH_SWEEP,LONG,142.44,143.45,-3581.82,2025-09-26,0.0,0.0
2025-09-30,CASH_SWEEP,LONG,143.45,143.24,1042.69,2025-09-29,0.0,0.0
2025-10-01,CASH_SWEEP,LONG,143.24,142.52,3575.1,2025-09-30,0.0,0.0
2025-10-02,CASH_SWEEP,LONG,142.52,140.99,9822.73,2025-10-01,0.0,0.0
2025-10-03,SMFT3,LONG,21.95,24.4,20400.77,2025-08-08,390.02,4.81
2025-10-03,ENGI11,LONG,42.2,44.8,11393.7,2025-08-12,388.12,3.04
2025-10-03,SBSP3,LONG,115.75,120.59,7612.71,2025-08-13,381.42,3.46
2025-10-03,EQTL3,LONG,34.85,34.77,-659.06,2025-09-17,399.99,3.79
2025-10-03,CASH_SWEEP,LONG,140.99,141.22,-174.22,2025-10-02,0.0,0.0
2025-10-06,UGPA3,LONG,20.24,19.94,-3273.9,2025-10-02,411.36,4.59
2025-10-06,CASH_SWEEP,LONG,141.22,140.67,-377.25,2025-10-03,0.0,0.0
2025-10-07,CASH_SWEEP,LONG,140.67,138.45,-1522.71,2025-10-06,0.0,0.0
2025-10-08,RDOR3,LONG,32.82,37.54,26338.89,2025-08-08,395.96,4.18
2025-10-08,BPAC11,LONG,44.45,45.58,4555.1,2025-08-13,378.36,4.84
2025-10-08,ENEV3,LONG,14.51,16.1,19986.48,2025-08-25,388.89,5.85
2025-10-08,FLRY3,LONG,14.93,14.91,-480.08,2025-09-22,410.57,3.24
2025-10-08,ISAE4,LONG,23.78,22.51,-11053.03,2025-09-30,396.06,7.82
2025-10-08,CASH_SWEEP,LONG,138.45,139.2,4844.26,2025-10-07,0.0,0.0
2025-10-09,CSMG3,LONG,26.22,32.05,40707.97,2025-08-22,409.3,4.36
2025-10-09,ISAE4,LONG,22.51,22.88,3147.58,2025-10-08,411.79,3.63
2025-10-09,CASH_SWEEP,LONG,139.2,138.75,-3655.63,2025-10-08,0.0,0.0
2025-10-10,GGPS3,LONG,14.32,16.36,26666.94,2025-08-14,404.48,4.35
2025-10-10,MOVI3,LONG,7.45,7.45,-200.14,2025-10-09,400.49,3.06
2025-10-10,CASH_SWEEP,LONG,138.75,137.81,-9085.75,2025-10-09,0.0,0.0
2025-10-13,RDOR3,LONG,36.61,36.61,-201.16,2025-10-10,402.52,3.02
2025-10-13,CASH_SWEEP,LONG,137.81,138.75,10456.5,2025-10-10,0.0,0.0
2025-10-14,CASH_SWEEP,LONG,138.75,138.74,-111.18,2025-10-13,0.0,0.0
2025-10-15,CASH_SWEEP,LONG,138.74,139.49,8342.93,2025-10-14,0.0,0.0
2025-10-16,CASH_SWEEP,LONG,139.49,139.16,-2722.8,2025-10-15,0.0,0.0
2025-10-17,BPAC11,LONG,46.44,44.99,-6444.2,2025-10-16,394.31,3.61
2025-10-17,CASH_SWEEP,LONG,139.16,140.4,10152.71,2025-10-16,0.0,0.0
2025-10-20,SAPR11,LONG,35.94,35.08,-4985.47,2025-10-16,395.77,3.19
2025-10-20,BOVA11,LONG,138.89,140.8,2577.15,2025-10-17,407.62,3.41
2025-10-20,CASH_SWEEP,LONG,140.4,141.27,5856.93,2025-10-17,0.0,0.0
2025-10-21,EGIE3,LONG,28.6,28.35,-1959.05,2025-10-20,401.02,3.15
2025-10-21,CASH_SWEEP,LONG,141.27,141.17,-814.35,2025-10-20,0.0,0.0
2025-10-22,CASH_SWEEP,LONG,141.17,141.88,5781.59,2025-10-21,0.0,0.0
2025-10-23,CASH_SWEEP,LONG,141.88,142.68,6514.31,2025-10-22,0.0,0.0
2025-10-24,CASH_SWEEP,LONG,142.68,143.0,2605.82,2025-10-23,0.0,0.0
2025-10-27,CASH_SWEEP,LONG,143.0,144.0,3830.29,2025-10-24,0.0,0.0
2025-10-28,CASH_SWEEP,LONG,144.0,144.32,769.99,2025-10-27,0.0,0.0
2025-10-29,CASH_SWEEP,LONG,144.32,145.3,2358.04,2025-10-28,0.0,0.0
2025-10-30,CASH_SWEEP,LONG,145.3,145.7,-754.74,2025-10-29,0.0,0.0
2025-10-31,AURE3,LONG,10.72,10.78,953.73,2025-10-30,416.81,3.25
2025-10-31,CASH_SWEEP,LONG,145.7,146.41,-1340.24,2025-10-30,0.0,0.0
2025-11-03,CASH_SWEEP,LONG,146.41,147.37,-3194.89,2025-10-31,0.0,0.0
2025-11-04,CASH_SWEEP,LONG,147.37,147.53,-532.5,2025-11-03,0.0,0.0
2025-11-05,CASH_SWEEP,LONG,147.53,150.38,-9484.92,2025-11-04,0.0,0.0
2025-11-06,CASH_SWEEP,LONG,150.38,150.1,1726.06,2025-11-05,0.0,0.0
2025-11-07,BHIA3,LONG,3.92,3.36,-29514.24,2025-10-27,381.6,3.21
2025-11-07,CASH_SWEEP,LONG,150.1,150.8,-4503.15,2025-11-06,0.0,0.0
2025-11-10,CMIN3,LONG,5.72,5.67,-2073.64,2025-11-06,424.48,3.24
2025-11-10,CASH_SWEEP,LONG,150.8,152.25,-11422.24,2025-11-07,0.0,0.0
2025-11-11,CASH_SWEEP,LONG,152.25,154.8,-20087.46,2025-11-10,0.0,0.0
2025-11-12,CASH_SWEEP,LONG,154.8,154.44,2835.88,2025-11-11,0.0,0.0
2025-11-13,CASH_SWEEP,LONG,154.44,154.1,2678.3,2025-11-12,0.0,0.0
2025-11-14,USIM5,LONG,4.97,5.2,9289.06,2025-10-27,420.44,5.13
2025-11-14,CASH_SWEEP,LONG,154.1,154.34,-1898.21,2025-11-13,0.0,0.0
2025-11-17,YDUQ3,LONG,12.89,11.98,-15239.69,2025-11-06,411.3,3.2
2025-11-17,CASH_SWEEP,LONG,154.34,153.79,4423.21,2025-11-14,0.0,0.0
2025-11-18,CASH_SWEEP,LONG,153.79,153.53,2090.92,2025-11-17,0.0,0.0
2025-11-19,CASH_SWEEP,LONG,153.53,152.0,12304.5,2025-11-18,0.0,0.0
2025-11-21,SLCE3,LONG,14.16,13.81,-5502.96,2025-11-10,423.29,3.15
2025-11-21,CASH_SWEEP,LONG,152.0,151.95,333.48,2025-11-19,0.0,0.0
2025-11-24,WEGE3,LONG,38.61,41.81,16464.9,2025-10-20,419.46,3.23
2025-11-24,RDOR3,LONG,43.02,40.82,-11248.29,2025-11-07,421.07,3.1
2025-11-24,CASH_SWEEP,LONG,151.95,152.35,-1555.66,2025-11-21,0.0,0.0
2025-11-25,CASH_SWEEP,LONG,152.35,152.97,-3290.9,2025-11-24,0.0,0.0
2025-11-26,CASH_SWEEP,LONG,152.97,155.74,-14703.04,2025-11-25,0.0,0.0
2025-11-27,CASH_SWEEP,LONG,155.74,155.32,2823.27,2025-11-26,0.0,0.0
2025-11-28,CASH_SWEEP,LONG,155.32,155.85,-3562.7,2025-11-27,0.0,0.0
2025-12-01,PETR4,LONG,31.31,30.97,-2537.7,2025-11-10,426.25,3.01
2025-12-01,CASH_SWEEP,LONG,155.85,155.5,1877.46,2025-11-28,0.0,0.0
2025-12-02,CASH_SWEEP,LONG,155.5,157.97,-13249.31,2025-12-01,0.0,0.0
2025-12-03,CASH_SWEEP,LONG,157.97,158.4,-2914.43,2025-12-02,0.0,0.0
2025-12-04,BBDC3,LONG,14.4,15.79,19209.28,2025-10-20,422.21,3.16
2025-12-04,CASH_SWEEP,LONG,158.4,161.29,-19696.63,2025-12-03,0.0,0.0
2025-12-05,CASH_SWEEP,LONG,161.29,154.18,48457.82,2025-12-04,0.0,0.0
2025-12-08,HYPE3,LONG,23.67,24.75,9260.5,2025-10-30,425.12,3.34
2025-12-08,SANB11,LONG,28.93,32.78,27407.91,2025-10-30,443.29,3.44
2025-12-08,ABEV3,LONG,11.21,12.26,19308.41,2025-10-31,436.9,3.71
2025-12-08,ALOS3,LONG,26.94,26.66,-2497.28,2025-11-14,436.71,4.51
2025-12-08,RAIL3,LONG,17.01,16.19,-10815.86,2025-11-27,429.65,3.15
2025-12-08,GGPS3,LONG,17.09,16.81,-3874.83,2025-12-03,442.78,3.5
2025-12-08,CASH_SWEEP,LONG,154.18,155.25,-6081.46,2025-12-05,0.0,0.0
2025-12-09,ALOS3,LONG,26.66,26.24,-3848.62,2025-12-08,456.47,7.62
2025-12-09,DIRR3,LONG,15.82,15.44,-5747.39,2025-12-08,454.57,3.03
2025-12-09,ENGI11,LONG,48.65,47.34,-6415.08,2025-12-08,453.9,3.14
2025-12-09,IGTI11,LONG,25.5,24.83,-6265.2,2025-12-08,454.05,3.29
2025-12-09,CASH_SWEEP,LONG,155.25,154.55,917.62,2025-12-08,0.0,0.0
2025-12-10,INTB3,LONG,11.3,12.04,13197.74,2025-10-28,423.35,3.9
2025-12-10,CYRE3,LONG,32.73,32.2,-3949.49,2025-12-08,456.37,3.53
2025-12-10,CASH_SWEEP,LONG,154.55,156.0,2265.26,2025-12-09,0.0,0.0
2025-12-11,CASH_SWEEP,LONG,156.0,156.19,28.78,2025-12-10,0.0,0.0
2025-12-12,CASH_SWEEP,LONG,156.19,157.5,-1653.21,2025-12-11,0.0,0.0
2025-12-15,CASH_SWEEP,LONG,157.5,159.37,-7560.88,2025-12-12,0.0,0.0
2025-12-16,SUZB3,LONG,50.19,47.68,-11239.1,2025-12-12,430.29,3.41
2025-12-16,TEND3,LONG,24.4,24.69,2379.15,2025-12-15,440.43,3.46
2025-12-16,CASH_SWEEP,LONG,159.37,155.16,23160.18,2025-12-15,0.0,0.0
2025-12-17,AXIA3,LONG,39.86,63.08,107252.0,2025-08-08,476.95,5.34
2025-12-17,INTB3,LONG,12.34,12.02,-5938.95,2025-12-16,435.96,6.45
2025-12-17,RAIL3,LONG,15.37,14.59,-11411.16,2025-12-16,430.48,7.47
2025-12-17,CASH_SWEEP,LONG,155.16,154.35,3068.14,2025-12-16,0.0,0.0
2025-12-18,AXIA6,LONG,33.92,52.24,99424.03,2025-08-08,469.12,10.78
2025-12-18,ENEV3,LONG,17.7,19.61,21933.6,2025-10-27,433.1,3.03
2025-12-18,VBBR3,LONG,25.43,24.16,-11135.26,2025-12-15,426.9,3.04
2025-12-18,ISAE4,LONG,27.17,26.05,-9310.53,2025-12-16,432.58,3.79
2025-12-18,ANIM3,LONG,3.44,3.35,-6101.29,2025-12-17,444.01,3.24
2025-12-18,BOVA11,LONG,154.94,154.13,-1399.07,2025-12-17,448.72,3.47
2025-12-18,CASH_SWEEP,LONG,154.35,154.86,1152.15,2025-12-17,0.0,0.0
2025-12-19,EQTL3,LONG,37.71,38.29,3151.78,2025-12-18,442.4,3.15
2025-12-19,INTB3,LONG,11.84,11.99,2557.44,2025-12-18,441.81,5.05
2025-12-19,CASH_SWEEP,LONG,154.86,155.3,1640.7,2025-12-18,0.0,0.0
2025-12-22,CASH_SWEEP,LONG,155.3,155.07,-857.62,2025-12-19,0.0,0.0
2025-12-23,CASH_SWEEP,LONG,155.07,157.43,5490.75,2025-12-22,0.0,0.0
2025-12-26,CASH_SWEEP,LONG,157.43,157.82,907.41,2025-12-23,0.0,0.0
2025-12-29,CASH_SWEEP,LONG,157.82,157.41,-953.92,2025-12-26,0.0,0.0
2025-12-30,CASH_SWEEP,LONG,157.41,158.0,1372.69,2025-12-29,0.0,0.0
2026-01-02,CASH_SWEEP,LONG,158.0,157.36,-1489.03,2025-12-30,0.0,0.0
2026-01-05,IRBR3,LONG,52.01,51.84,-931.42,2025-12-09,436.24,3.84
2026-01-05,ISAE4,LONG,26.53,26.25,-2507.58,2025-12-23,432.38,5.33
2026-01-05,CASH_SWEEP,LONG,157.36,158.52,5884.59,2026-01-02,0.0,0.0
2026-01-06,CSMG3,LONG,42.06,42.08,-115.42,2025-12-11,440.05,3.95
2026-01-06,CASH_SWEEP,LONG,158.52,160.2,10851.33,2026-01-05,0.0,0.0
2026-01-07,CASH_SWEEP,LONG,160.2,158.8,-9042.77,2026-01-06,0.0,0.0
2026-01-08,CASH_SWEEP,LONG,158.8,159.6,4040.99,2026-01-07,0.0,0.0
2026-01-09,CASH_SWEEP,LONG,159.6,160.1,1825.86,2026-01-08,0.0,0.0
2026-01-12,CASH_SWEEP,LONG,160.1,160.15,41.4,2026-01-09,0.0,0.0
2026-01-13,CASH_SWEEP,LONG,160.15,159.07,628.21,2026-01-12,0.0,0.0
2026-01-14,MBRF3,LONG,19.71,19.38,-3998.26,2026-01-13,447.57,3.14
2026-01-14,CASH_SWEEP,LONG,159.07,162.24,2571.4,2026-01-13,0.0,0.0
2026-01-15,CPFE3,LONG,46.1,52.12,28230.83,2025-11-17,464.84,3.58
2026-01-15,CASH_SWEEP,LONG,162.24,162.55,722.08,2026-01-14,0.0,0.0
2026-01-16,CASH_SWEEP,LONG,162.55,161.57,-903.87,2026-01-15,0.0,0.0
2026-01-19,CASH_SWEEP,LONG,161.57,161.94,-183.11,2026-01-16,0.0,0.0
2026-01-20,CASH_SWEEP,LONG,161.94,162.92,-484.99,2026-01-19,0.0,0.0
2026-01-21,USIM5,LONG,5.81,6.21,15333.23,2025-12-04,468.26,3.38
2026-01-21,CASH_SWEEP,LONG,162.92,168.95,-2375.77,2026-01-20,0.0,0.0
2026-01-22,CASH_SWEEP,LONG,168.95,172.74,-6522.37,2026-01-21,0.0,0.0
2026-01-23,CASH_SWEEP,LONG,172.74,175.7,-9081.81,2026-01-22,0.0,0.0
2026-01-26,CASH_SWEEP,LONG,175.7,175.3,1769.03,2026-01-23,0.0,0.0
2026-01-27,CASH_SWEEP,LONG,175.3,178.23,-12958.28,2026-01-26,0.0,0.0
2026-01-28,AURE3,LONG,11.95,11.53,-8585.02,2026-01-26,467.36,3.16
2026-01-28,CASH_SWEEP,LONG,178.23,181.4,-9944.03,2026-01-27,0.0,0.0
2026-01-29,CASH_SWEEP,LONG,181.4,179.65,5489.61,2026-01-28,0.0,0.0
2026-01-30,CVCB3,LONG,2.43,2.26,-16215.74,2026-01-19,441.72,6.43
2026-01-30,RADL3,LONG,24.7,24.35,-3523.61,2026-01-23,461.92,3.06
2026-01-30,CASH_SWEEP,LONG,179.65,178.2,985.07,2026-01-29,0.0,0.0
2026-02-02,CASH_SWEEP,LONG,178.2,179.2,-2039.6,2026-01-30,0.0,0.0
2026-02-03,ENEV3,LONG,20.95,21.21,2604.23,2026-01-16,460.02,10.36
2026-02-03,CASH_SWEEP,LONG,179.2,182.19,-2242.7,2026-02-02,0.0,0.0
2026-02-04,CASH_SWEEP,LONG,182.19,178.2,8254.6,2026-02-03,0.0,0.0
2026-02-05,LWSA3,LONG,4.12,4.15,1416.74,2026-01-12,453.47,7.45
2026-02-05,ECOR3,LONG,11.22,10.71,-11139.26,2026-02-04,469.38,12.85
2026-02-05,CASH_SWEEP,LONG,178.2,178.65,-387.24,2026-02-04,0.0,0.0
2026-02-06,BRAV3,LONG,16.11,17.45,17790.23,2025-12-19,451.65,4.55
2026-02-06,SANB11,LONG,34.98,34.55,-3194.56,2026-02-05,478.38,4.65
2026-02-06,CASH_SWEEP,LONG,178.65,179.24,1050.59,2026-02-05,0.0,0.0
2026-02-09,CASH_SWEEP,LONG,179.24,182.79,-2955.94,2026-02-06,0.0,0.0
2026-02-10,CASH_SWEEP,LONG,182.79,182.4,324.74,2026-02-09,0.0,0.0
2026-02-11,CASH_SWEEP,LONG,182.4,185.99,-7690.53,2026-02-10,0.0,0.0
2026-02-12,CASH_SWEEP,LONG,185.99,184.28,10231.76,2026-02-11,0.0,0.0
2026-02-13,ANIM3,LONG,4.03,4.7,36873.01,2026-01-08,484.07,3.92
2026-02-13,SANB11,LONG,33.9,35.07,7832.98,2026-02-09,476.25,3.3
2026-02-13,CASH_SWEEP,LONG,184.28,182.98,5933.73,2026-02-12,0.0,0.0
2026-02-18,BRAP4,LONG,16.59,23.6,88720.23,2025-11-03,510.58,3.19
2026-02-18,BBSE3,LONG,36.07,34.0,-13919.04,2026-02-11,463.79,5.43
2026-02-18,GOAU4,LONG,10.14,9.65,-11722.91,2026-02-12,464.56,3.93
2026-02-18,CASH_SWEEP,LONG,182.98,182.43,255.22,2026-02-13,0.0,0.0
2026-02-19,VALE3,LONG,82.5,83.03,1213.39,2026-01-22,449.59,3.02
2026-02-19,CASH_SWEEP,LONG,182.43,184.99,1971.93,2026-02-18,0.0,0.0
2026-02-20,CASH_SWEEP,LONG,184.99,186.69,-844.78,2026-02-19,0.0,0.0
2026-02-23,MOTV3,LONG,16.04,16.41,5162.48,2026-02-20,474.01,4.96
2026-02-23,CASH_SWEEP,LONG,186.69,185.17,737.24,2026-02-20,0.0,0.0
2026-02-24,CASH_SWEEP,LONG,185.17,187.78,-1265.91,2026-02-23,0.0,0.0
2026-02-25,CASH_SWEEP,LONG,187.78,187.46,560.18,2026-02-24,0.0,0.0
2026-02-26,CASH_SWEEP,LONG,187.46,187.35,475.1,2026-02-25,0.0,0.0
2026-02-27,CBAV3,LONG,10.17,10.18,-4.29,2026-02-02,484.78,4.25
2026-02-27,ISAE4,LONG,28.17,28.58,3256.32,2026-02-26,484.74,3.93
2026-02-27,CASH_SWEEP,LONG,187.35,185.16,3778.79,2026-02-26,0.0,0.0
2026-03-02,FLRY3,LONG,15.59,16.68,15362.28,2026-01-09,462.1,3.52
2026-03-02,GGPS3,LONG,18.64,18.28,-4748.16,2026-02-09,463.65,3.07
2026-03-02,CASH_SWEEP,LONG,185.16,185.5,-610.2,2026-02-27,0.0,0.0
2026-03-03,CXSE3,LONG,17.71,17.74,166.17,2026-03-02,480.71,3.49
2026-03-03,CASH_SWEEP,LONG,185.5,179.3,3099.16,2026-03-02,0.0,0.0
2026-03-04,MULT3,LONG,28.28,33.04,37742.26,2026-01-12,489.83,3.13
2026-03-04,BOVA11,LONG,186.07,182.07,-5324.28,2026-02-23,468.92,3.22
2026-03-04,IRBR3,LONG,63.01,58.91,-15873.8,2026-02-26,465.59,3.27
2026-03-04,CASH_SWEEP,LONG,179.3,181.6,8082.8,2026-03-03,0.0,0.0
2026-03-05,CASH_SWEEP,LONG,181.6,176.75,-17044.17,2026-03-04,0.0,0.0
2026-03-06,B3SA3,LONG,14.94,17.38,36468.63,2026-01-21,486.75,3.21
2026-03-06,SUZB3,LONG,58.1,55.74,-9891.95,2026-02-12,466.39,4.28
2026-03-06,BBAS3,LONG,25.22,24.9,-3286.03,2026-02-13,477.76,3.16
2026-03-06,MBRF3,LONG,20.57,18.45,-24681.28,2026-02-25,450.59,6.35
2026-03-06,CASH_SWEEP,LONG,176.75,175.89,-6455.04,2026-03-05,0.0,0.0
2026-03-09,CASH_SWEEP,LONG,175.89,177.26,10282.98,2026-03-06,0.0,0.0
2026-03-10,CASH_SWEEP,LONG,177.26,179.75,15525.77,2026-03-09,0.0,0.0
2026-03-11,CASH_SWEEP,LONG,179.75,180.21,2868.25,2026-03-10,0.0,0.0
2026-03-12,VIVT3,LONG,40.53,40.82,1462.66,2026-02-12,477.75,3.06
2026-03-12,CASH_SWEEP,LONG,180.21,175.85,-27466.88,2026-03-11,0.0,0.0
2026-03-13,CPLE3,LONG,14.58,14.3,-4845.1,2026-03-02,475.7,5.88
2026-03-13,ALOS3,LONG,29.7,29.31,-3212.13,2026-03-12,452.28,4.71
2026-03-13,CASH_SWEEP,LONG,175.85,174.55,-9901.91,2026-03-12,0.0,0.0
2026-03-16,CASH_SWEEP,LONG,174.55,176.55,15233.67,2026-03-13,0.0,0.0
2026-03-17,CASH_SWEEP,LONG,176.55,176.83,2132.7,2026-03-16,0.0,0.0
2026-03-18,CASH_SWEEP,LONG,176.83,175.8,-6536.11,2026-03-17,0.0,0.0
2026-03-19,CASH_SWEEP,LONG,175.8,177.15,6820.22,2026-03-18,0.0,0.0
2026-03-20,CASH_SWEEP,LONG,177.15,173.01,-15608.51,2026-03-19,0.0,0.0
2026-03-23,BRKM5,LONG,12.99,10.35,-47612.65,2026-03-06,419.53,5.69
2026-03-23,AXIA7,LONG,55.13,55.0,-761.27,2026-03-20,453.41,3.77
2026-03-23,CASH_SWEEP,LONG,173.01,178.9,28393.2,2026-03-20,0.0,0.0
2026-03-24,CASH_SWEEP,LONG,178.9,179.19,1398.01,2026-03-23,0.0,0.0
2026-03-25,CASH_SWEEP,LONG,179.19,182.2,14509.91,2026-03-24,0.0,0.0
2026-03-26,CASH_SWEEP,LONG,182.2,179.45,-13256.59,2026-03-25,0.0,0.0
2026-03-27,CASH_SWEEP,LONG,179.45,177.74,-8243.15,2026-03-26,0.0,0.0
2026-03-30,CASH_SWEEP,LONG,177.74,179.0,6073.9,2026-03-27,0.0,0.0
2026-03-31,CASH_SWEEP,LONG,179.0,184.28,25452.64,2026-03-30,0.0,0.0
2026-04-01,CASH_SWEEP,LONG,184.28,184.18,-482.09,2026-03-31,0.0,0.0
2026-04-02,CASH_SWEEP,LONG,184.18,184.37,675.08,2026-04-01,0.0,0.0
2026-04-06,CASH_SWEEP,LONG,184.37,184.56,675.08,2026-04-02,0.0,0.0
2026-04-07,CASH_SWEEP,LONG,184.56,185.0,1563.32,2026-04-06,0.0,0.0
2026-04-08,SLCE3,LONG,17.56,17.85,3528.25,2026-03-13,459.3,3.18
2026-04-08,CASH_SWEEP,LONG,185.0,189.0,14108.26,2026-04-07,0.0,0.0
2026-04-09,PRIO3,LONG,58.4,65.93,28757.67,2026-03-10,479.25,3.24
